
Ты финансовый аналитик, прогнозирующий цену акции (тикер: AFLT) на более чем 1 год по данным за 10 лет (weekly), МСФО и макроэкономике России.
Текущая цена:54.95
Данные (10 лет, weekly, дата|close|SMA_50|SMA_200|MACD|ADX_14|RSI_21|VWAP, |, 
):
date|close|SMA_50|SMA_200|MACD|ADX_14|RSI_21|VWAP
2015-05-04|40.7|40.7|40.7|0.0|0.0|0.0|40.7
2015-05-11|40.61|40.655|40.655|-0.0038037735849059118|0.0|0.0|40.65418146928349
2015-05-18|41.2|40.836666666666666|40.836666666666666|0.017776142399434036|0.0|86.76470588235257|40.78775254846779
2015-05-25|41.1|40.9025|40.9025|0.03260039664850467|0.0|75.64102564102528|40.83573960793654
2015-06-01|39.8|40.682|40.682|-0.009317755315592535|0.0|28.3653846153846|40.70873791017745
2015-06-08|39.78|40.531666666666666|40.531666666666666|-0.04724433737794698|0.0|28.095238095238145|40.614902982130594
2015-06-15|37.9|40.15571428571429|40.15571428571429|-0.16013407580030758|0.0|14.824120603015118|40.34353611363687
2015-06-22|39.16|40.03125|40.03125|-0.20633719041632048|0.0|35.305343511450346|40.27212935747587
2015-06-29|37.05|39.7|39.7|-0.3357944769694754|0.0|25.170068027210874|40.04847285788915
2015-07-06|38.07|39.537|39.537|-0.406277661285678|0.0|34.28912783751494|39.877350802460846
2015-07-13|39.55|39.53818181818182|39.53818181818182|-0.40489778548021604|0.0|44.162436548223326|39.85746031869085
2015-07-20|39.13|39.50416666666667|39.50416666666667|-0.4202048153204174|0.0|42.356377799415775|39.81818663969609
2015-07-27|39.35|39.49230769230769|39.49230769230769|-0.4231892128610042|0.0|43.565300285986645|39.786360848592025
2015-08-03|40.52|39.565714285714286|39.565714285714286|-0.375104640380755|0.0|49.22813036020584|39.83972712941388
2015-08-10|39.87|39.586|39.586|-0.3588754916404895|0.0|46.62875710804222|39.84052418569868
2015-08-17|39.0|39.549375|39.549375|-0.38019451546018956|0.0|43.550834597875564|39.81915602501071
2015-08-24|39.04|39.519411764705886|39.519411764705886|-0.39622956216107497|0.0|43.721633888048395|39.785017950285
2015-08-31|34.85|39.26|39.26|-0.5863157444489957|0.0|33.19931074095348|38.49271910644811
2015-09-07|35.55|39.06473684210526|39.06473684210526|-0.7232408982949821|0.0|35.78133627829928|37.91882353471089
2015-09-14|36.53|38.938|38.938|-0.8008561751766052|0.0|39.07805133577789|37.82078164882491
2015-09-21|35.33|38.76619047619048|38.76619047619048|-0.9178669639173194|0.0|36.766880236569726|37.7427382080689
2015-09-28|38.8|38.76772727272727|38.76772727272727|-0.8720271053038715|0.0|46.00168350168349|37.89882837585225
2015-10-05|43.31|38.96521739130435|38.96521739130435|-0.6382020014738501|0.0|54.79063165365508|38.44610072610525
2015-10-12|48.9|39.37916666666667|39.37916666666667|-0.1930173563428923|0.0|61.60337552742615|39.97278016295746
2015-10-19|48.26|39.7344|39.7344|0.17463068755445477|0.0|60.616844602609724|40.700366670461094
2015-10-26|49.0|40.090769230769226|40.090769230769226|0.530851542453604|0.0|63.87213510253318|41.01134770961805
2015-11-02|51.94|40.529629629629625|40.529629629629625|0.9688618493418204|0.0|66.85144124168514|41.57048511492593
2015-11-09|53.39|40.98892857142857|40.98892857142857|1.4149830890267339|36.3275078182431|71.72510518934081|41.98224519191158
2015-11-16|57.86|41.570689655172416|41.570689655172416|1.9945757545318656|37.57863028568396|74.06073082861555|42.75636408599508
2015-11-23|55.42|42.032333333333334|42.032333333333334|2.3985334100936697|38.77744911769913|73.43710130135239|43.15801147047711
2015-11-30|57.33|42.5258064516129|42.5258064516129|2.829633935628472|40.28619860539635|74.02694610778443|44.084601621300195
2015-12-07|58.5|43.025|43.025|3.252186675786824|41.68718027254376|73.82449082222782|44.56602224133131
2015-12-14|56.51|43.43363636363636|43.43363636363636|3.532341858807655|39.696805757253465|71.02080309627479|44.829486040728405
2015-12-21|56.74|43.824999999999996|43.824999999999996|3.7794155661647935|37.84860085019819|71.02781136638451|44.93906000447919
2015-12-28|56.1|44.175714285714285|44.175714285714285|3.95968711066687|35.81983278303669|69.08378245957863|44.98266631770365
2016-01-04|54.05|44.45|44.45|4.020683165956136|33.36688612614714|66.79298910468972|45.05806087930921
2016-01-11|51.98|44.653513513513516|44.653513513513516|3.975057234024426|31.4603184923621|64.9470290188853|45.19423838550692
2016-01-18|52.03|44.84763157894737|44.84763157894737|3.9247784060304696|29.889759293435585|64.9551001611789|45.337346276646535
2016-01-25|50.5|44.9925641025641|44.9925641025641|3.8037548748145866|28.46254380946112|69.19303409369633|45.44594027650046
2016-02-01|57.3|45.30025|45.30025|3.972527990576488|27.031461251878653|73.20247493065926|45.977623638211625
2016-02-08|54.41|45.522439024390245|45.522439024390245|3.9878040304454743|26.028192232589486|68.32718327183271|46.191372372162455
2016-02-15|53.4|45.71|45.71|3.94660220300738|25.096585286106688|68.59436097962543|46.28675198415086
2016-02-22|55.35|45.93418604651163|45.93418604651163|3.9806277483682067|24.27375885922765|67.58019970257064|46.39445428274296
