
Ты финансовый аналитик, прогнозирующий цену акции (тикер: ROSN) на 1-3 месяца по данным за год (daily), МСФО и макроэкономике России.
Текущая цена:476.75
Данные (год, daily, дата|close|SMA_20|SMA_50|MACD|ADX_14|RSI_14|VWAP, |, 
):
date|close|SMA_20|SMA_50|MACD|ADX_14|RSI_14|VWAP
2024-04-29|583.15|583.15|583.15|0.0|0.0||583.15
2024-04-30|582.0|582.575|582.575|-0.09173789173792102|0.0|0.0|582.6699315680368
2024-05-02|582.3|582.4833333333332|582.4833333333332|-0.13863523835038905|0.0|20.689655172411634|582.4521353493135
2024-05-03|582.3|582.4375|582.4375|-0.17379828497439576|0.0|20.689655172411634|582.393631004874
2024-05-06|579.05|581.76|581.76|-0.4586263325006712|0.0|6.382978723403369|581.4246606995182
2024-05-07|579.95|581.4583333333334|581.4583333333334|-0.6047608274855065|0.0|21.428571428572155|581.1786203715872
2024-05-08|578.5|581.0357142857143|581.0357142857143|-0.8280313198242766|0.0|17.021276595745164|580.8753387285135
2024-05-10|579.4|580.83125|580.83125|-0.9217272175847029|0.0|26.415094339622783|580.7393002383438
2024-05-13|589.45|581.7888888888889|581.7888888888889|-0.18292226890594065|0.0|67.50000000000009|583.1320189320039
2024-05-14|589.8|582.5899999999999|582.5899999999999|0.4259183292772377|0.0|68.1198910081743|584.4365412900228
2024-05-15|599.2|584.1|584.1|1.6479339736740712|0.0|78.91891891891892|588.1124409371623
2024-05-16|592.6|584.8083333333333|584.8083333333333|2.0600780372478766|0.0|63.75545851528385|588.7377628917593
2024-05-17|591.95|585.3576923076923|585.3576923076923|2.3076544057202|0.0|62.571428571428626|589.0398446298456
2024-05-20|591.9|585.8249999999999|585.8249999999999|2.4713378350850235|0.0|62.48216833095571|589.3606933785512
2024-05-21|594.6|586.41|586.41|2.7868010594012276|0.0|65.16556291390725|589.8545471843435
2024-05-22|596.85|587.0625|587.0625|3.181687619085892|0.0|69.11196911196902|590.3841909860109
2024-05-23|593.15|587.4205882352941|587.4205882352941|3.159656432296515|0.0|62.84023668639046|590.56951662186
