
Ты финансовый аналитик, прогнозирующий цену акции (тикер: SMLT) на 3-6 месяцев по данным за 5 лет (weekly), МСФО и макроэкономике России.
Текущая цена:1273.5
Данные (5 лет, weekly, дата|close|SMA_20|SMA_50|MACD|ADX_14|RSI_14|VWAP, |, 
):
date|close|SMA_20|SMA_50|MACD|ADX_14|RSI_14|VWAP
2020-10-26|955.0|955.0|955.0|0.0|0.0|0.0|955.0
2020-11-02|952.0|953.5|953.5|-0.2393162393161674|0.0|0.0|954.5182560015181
2020-11-09|947.0|951.3333333333334|951.3333333333334|-0.8229478656828633|0.0|0.0|953.5333643000066
2020-11-16|943.2|949.3|949.3|-1.5739646912899161|0.0|0.0|952.6087124738481
2020-11-23|946.8|948.8|948.8|-1.8572517803975188|0.0|23.376623376622987|952.0455593045671
2020-11-30|943.8|947.9666666666667|947.9666666666667|-2.2973513313463627|0.0|19.565217391304003|951.5440618751883
2020-12-07|936.0|946.2571428571429|946.2571428571429|-3.2382002521029563|0.0|13.740458015266924|950.3406335486675
2020-12-14|955.0|947.35|947.35|-2.422760514780066|0.0|50.0|950.9721904078353
2020-12-21|959.2|948.6666666666666|948.6666666666666|-1.4212306862247033|0.0|54.251012145749044|951.497887094065
2020-12-28|958.0|949.6|949.6|-0.7160864537527232|0.0|52.964426877470366|951.6115497071471
2021-01-04|958.0|950.3636363636364|950.3636363636364|-0.15546249436590642|0.0|52.964426877470366|951.756767826767
2021-01-11|951.0|950.4166666666666|950.4166666666666|-0.27286010459715726|0.0|46.52777777777777|951.720777323711
2021-01-18|951.0|950.4615384615385|950.4615384615385|-0.3617287723897107|0.0|46.52777777777777|951.6813008530993
2021-01-25|956.8|950.9142857142857|950.9142857142857|0.03544510637550502|0.0|51.41955835962142|952.1230885914356
2021-02-01|1005.4|954.5466666666667|954.5466666666667|4.223140366304051|0.0|72.50000000000001|961.4483674761055
2021-02-08|1072.4|961.9125|961.9125|12.800700580022408|0.0|84.20454545454548|982.3366342010843
2021-02-15|1085.8|969.2|969.2|20.44408022803509|0.0|87.63557483731022|989.4417151911579
2021-02-22|1160.0|979.8000000000001|979.8000000000001|32.11859043399329|0.0|92.54317111459969|1002.3536449431523
2021-03-01|1205.0|991.6526315789474|991.6526315789474|44.489006231436406|0.0|93.58541525995949|1019.9232821995541
2021-03-08|1190.0|1001.57|1001.57|52.47734902166758|0.0|89.9415963659961|1028.2841351855784
2021-03-15|1250.0|1016.32|1013.4000000000001|62.92431446675846|0.0|93.56270810210876|1041.244347452143
2021-03-22|1260.0|1031.72|1024.609090909091|71.1898934967669|0.0|93.39783722253841|1051.1281286857352
2021-03-29|1295.6|1049.15|1036.391304347826|79.69437970549984|0.0|93.93939393939392|1064.0598369239058
2021-04-05|1502.0|1077.09|1055.7916666666667|101.9141979065812|0.0|96.25850340136054|1126.2418361597565
2021-04-12|1535.0|1106.5|1074.96|120.79395065208291|0.0|96.4573268921095|1181.4320006651267
2021-04-19|1540.0|1136.31|1092.8461538461538|134.60807088685374|0.0|97.5767366720517|1209.0277921557765
2021-04-26|1540.0|1166.51|1109.4074074074074|143.89710445099786|0.0|97.5767366720517|1218.2350881805298
2021-05-03|1546.2|1196.0700000000002|1125.007142857143|150.02957115280878|84.3296751548006|97.5783015821763|1221.1165323208272
2021-05-10|1536.0|1224.91|1139.1793103448274|152.31079639037807|85.06427467799662|95.66265060240963|1226.379356873413
2021-05-17|1529.8|1253.5|1152.2|151.8677586546803|80.9101723515075|93.96386005382543|1236.0395308226193
2021-05-24|1527.0|1281.95|1164.2903225806451|149.56660078591767|77.05279161976759|93.2888540031397|1244.1877304475759
2021-05-31|1580.0|1313.4|1177.28125|150.28715686268856|74.35705560398534|92.997542997543|1256.0445567785098
2021-06-07|1654.0|1348.55|1191.7272727272727|155.04215485032773|72.54689126475758|93.39002705836876|1283.4405871601953
2021-06-14|1664.6|1383.94|1205.635294117647|157.84630250616647|70.86602437833179|96.25730994152046|1287.3374701194928
2021-06-21|1688.0|1418.07|1219.4171428571428|160.11113269229463|69.30643129345428|95.9697732997481|1296.7982848769777
2021-06-28|1665.2|1447.71|1231.8000000000002|158.24214058521807|67.85823771463946|91.41455437448896|1303.3295070998602
2021-07-05|1800.0|1483.4199999999998|1247.1567567567567|165.72777764565421|67.2694109170187|92.86199864038069|1318.1846191748843
2021-07-12|2036.8|1527.2599999999998|1267.9368421052632|188.59398585373742|67.52547497470233|93.21266968325791|1389.3110901757573
2021-07-19|2360.0|1585.0099999999998|1295.9384615384615|230.1422232150137|68.63236147804952|95.37953795379538|1580.8266084150912
2021-07-26|2358.4|1643.4299999999998|1322.5|259.9439223075806|69.66018465972904|95.18551236749117|1616.5225220472955
2021-08-02|2465.2|1704.1899999999998|1350.370731707317|288.8501660717559|70.65728145492825|95.69340181746347|1643.74359805849
2021-08-09|3000.0|1791.1899999999998|1389.647619047619|350.86787653004967|71.99284277672827|97.17066839714472|1810.4089373868756
2021-08-16|3355.0|1894.1599999999999|1435.353488372093|423.7778448203935|73.36364870015449|98.2288683847704|1991.8233048666036
2021-08-23|3399.2|1989.02|1479.9863636363636|479.5975881268407|74.68539362527947|98.58613161451295|2104.926828355507
2021-08-30|3900.0|2107.27|1533.7644444444443|557.8153632173407|76.0582236847926|98.99248492856553|2239.4278054165516
2021-09-06|4683.8|2264.46|1602.2434782608696|675.2655817273644|77.41930479550832|99.22603565311172|2510.4386129292297
2021-09-13|5716.4|2473.2799999999997|1689.7787234042555|841.962299001857|78.78559876489044|99.40649931893365|2984.5799231229967
2021-09-20|5262.0|2659.07|1764.2|926.7216951684609|80.0543003078881|89.48847420417125|3216.4394604968466
2021-09-27|4876.0|2826.07|1827.7061224489796|951.775675695932|80.55652766463014|82.41418578168212|3347.814930285877
2021-10-04|4936.8|2996.42|1889.888|965.4085587223449|81.02288163874775|83.00912099443055|3404.8101996980527
2021-10-11|4808.6|3160.5|1966.96|954.8610048687101|81.45592461471408|80.3960396039604|3424.1553190871614
2021-10-18|4800.2|3321.5099999999998|2043.924|935.0455594863038|81.86701734798464|79.2695843748676|3439.680127920463
2021-10-25|4910.0|3484.31|2123.1839999999997|917.6238223976807|82.24874631459302|78.28807241746539|3454.6848626922315
2021-11-01|4910.2|3646.5899999999992|2202.524|893.533016161321|82.60352619714217|78.31683607794399|3462.003760421013
2021-11-08|4885.0|3806.4399999999996|2281.288|862.465484025583|82.54680304923684|77.3473170290674|3477.0112120109343
2021-11-15|4730.0|3959.6799999999994|2357.0119999999997|815.9314860955824|81.98881374600572|71.38759766590842|3489.5415802694492
2021-11-22|4710.0|4105.179999999999|2432.4919999999997|768.5794194997629|80.31827526444712|68.26440933843749|3505.9982270480323
2021-11-29|5110.0|4258.839999999999|2515.5919999999996|754.6303141098788|79.56885022311106|71.042015153006|3541.5930032245487
2021-12-06|5083.8|4395.03|2598.084|733.0117236863525|78.87295554187041|66.48471007631036|3559.9446762363755
2021-12-13|4910.2|4522.62|2677.1279999999997|693.8722386116651|77.6979586460536|53.79814789961079|3570.6335886037373
2021-12-20|4760.2|4637.37|2753.172|643.3342119735289|76.36231279016638|27.209457526932994|3579.812187998998
2021-12-27|4850.0|4729.87|2831.152|603.5709807103331|74.43871593740973|38.11447034387261|3586.9775121328416
2022-01-03|4901.0|4807.17|2910.152|569.6075262367722|72.93864490258157|50.894006579888426|3590.5063720476624
