
Ты финансовый аналитик, прогнозирующий цену акции (тикер: SMLT) на 1-3 месяца по данным за год (daily), МСФО и макроэкономике России.
Текущая цена:1273.5
Данные (год, daily, дата|close|SMA_20|SMA_50|MACD|ADX_14|RSI_14|VWAP, |, 
):
date|close|SMA_20|SMA_50|MACD|ADX_14|RSI_14|VWAP
2024-04-27|3713.0|3713.0|3713.0|0.0|0.0||3713.0
2024-04-29|3766.0|3739.5|3739.5|4.227920227920549|0.0|100.0|3730.757720207254
2024-04-30|3709.5|3729.5|3729.5|2.9850894067421905|0.0|48.401826484018265|3723.191230619667
2024-05-02|3712.0|3725.125|3725.125|2.176773641924683|0.0|49.55357142857143|3720.5994691495166
2024-05-03|3691.0|3718.3|3718.3|-0.1565423976553575|0.0|41.72932330827067|3716.146416351951
2024-05-06|3615.0|3701.0833333333335|3701.0833333333335|-8.045533113592683|0.0|26.555023923444978|3691.764688009264
2024-05-07|3678.5|3697.8571428571427|3697.8571428571427|-9.069152243017925|0.0|43.6697247706422|3687.2231022539004
2024-05-08|3621.0|3688.25|3688.25|-14.354675467006473|0.0|36.060606060606055|3669.3316594410817
2024-05-10|3628.0|3681.5555555555557|3681.5555555555557|-17.77376431238781|0.0|37.38872403560831|3667.2739731796078
2024-05-13|3581.0|3671.5|3671.5|-23.999275352929544|0.0|32.8125|3658.5004041045368
2024-05-14|3604.5|3665.409090909091|3665.409090909091|-26.728672602893766|0.0|36.68711656441718|3656.09474007344
2024-05-15|3589.0|3659.0416666666665|3659.0416666666665|-29.7989562306102|0.0|35.34278959810875|3653.175148911718
2024-05-16|3502.5|3647.0|3647.0|-38.765144756820064|0.0|29.342492639842988|3635.552429165831
2024-05-17|3529.0|3638.5714285714284|3638.5714285714284|-43.23420819180683|0.0|32.83582089552239|3621.043654063123
2024-05-20|3518.0|3630.5333333333333|3630.5333333333333|-47.120406516177354|0.0|32.17550274223035|3611.982107313541
2024-05-21|3602.5|3628.78125|3628.78125|-42.887423362722075|0.0|35.8686257562662|3611.361142674553
2024-05-22|3612.5|3627.823529411765|3627.823529411765|-38.284517207021054|0.0|40.88345864661654|3611.46982410088
2024-05-23|3566.0|3624.3888888888887|3624.3888888888887|-37.951362615437574|0.0|37.32638888888889|3607.6382070609416
2024-05-24|3493.5|3617.5|3617.5|-43.04132568339401|0.0|34.26294820717132|3599.36369584916
2024-05-27|3349.0|3604.075|3604.075|-58.06575457500185|0.0|30.89080459770115|3572.767351700125
2024-05-28|3307.5|3583.8|3589.9523809523807|-72.48585408181725|0.0|22.477744807121653|3562.0979975309697
2024-05-29|3335.0|3562.25|3578.3636363636365|-80.76387102781973|0.0|27.795031055900623|3553.3114086851233
2024-05-30|3230.0|3538.275|3563.217391304348|-94.70517922166437|0.0|23.180592991913755|3544.7255525864484
2024-05-31|3116.0|3508.475|3544.5833333333335|-113.64261237386017|0.0|21.26081582200247|3516.280212513362
2024-06-03|3145.0|3481.175|3528.6|-124.87116983072156|0.0|21.792510742786988|3488.144879874953
2024-06-04|3229.0|3461.875|3517.076923076923|-125.54458470625968|0.0|29.614949037372597|3476.2219810610245
2024-06-05|3170.0|3436.45|3504.222222222222|-129.34803414200906|0.0|30.566919929865577|3461.2697664205825
2024-06-06|3186.0|3414.7|3492.8571428571427|-129.57753972110595|60.941808430816145|29.70414201183432|3457.462252665098
