,ABIO,ABRD,AFKS,AFLT,ALRS,APTK,ARSA,ASSB,BLNG,BSPB,CBOM,CHGZ,CNTL,DIOD,DVEC,FEES,FESH,GAZA,GAZP,GEMA,GMKN,GTRK,HYDR,IRAO,IRKT,JNOS,KAZT,KBSB,KCHE,KGKC,KLSB,KMAZ,KROT,KRSB,KUZB,KZOS,LIFE,LPSB,LSNG,LVHK,MAGE,MAGN,MFGS,MISB,MOEX,MRKC,MRKK,MRKP,MRKS,MRKU,MRKV,MRKY,MRKZ,MRSB,MSNG,MSRS,MSTT,MTSS,NAUK,NFAZ,NKHP,NKNC,NKSH,NLMK,NMTP,NSVZ,OGKB,PMSB,RASP,RBCM,RDRB,RGSS,ROLO,ROST,RTKM,RTSB,RUAL,RUSI,RZSB,SAGO,SARE,SBER,SELG,SLEN,SNGS,STSB,TASB,TGKA,TGKB,TGKN,TORS,TRMK,TTLK,TUZA,UNAC,UPRO,USBN,UTAR,VGSB,VLHZ,VRSB,WTCM,YAKG,YKEN,YRSB,ZVEZ,BANE,BELU,CHMF,LKOH,MGNT,MTLR,MVID,NVTK,PHOR,PIKK,PLZL,RNFT,ROSN,SFIN,SIBN,T,TATN,VTBR,AKRN,AQUA,AVAN,BRZL,CHKZ,CHMK,DZRD,ENPG,ETLN,GCHE,IGST,INGR,KMEZ,KOGK,KRKN,LNZL,LSRG,MGTS,NNSB,PAZA,PRMB,QIWI,RKKE,RTGZ,SVAV,TNSE,UKUZ,UNKL,URKZ,UWGN,VJGZ,VSMO,VSYD,ZILL
ABIO,1.0,0.5769791945344772,-0.31683793714052383,-0.43643962748188747,-0.07622816377238678,0.11575175611908099,0.6907044882050424,0.5648591796971705,0.8295128196389421,0.578074323973641,0.48104105416633236,0.4744475686584751,-0.17775552228705743,0.6744648723443163,0.65216979388339,-0.5719405044131011,0.756364498094997,0.6330742895723792,-0.07271850353399939,0.6254259349734864,-0.4492515218510746,0.5416382857820186,-0.034396765666447685,-0.45492858734331193,0.5551379643280022,0.5753741206121911,0.8670420112206606,0.6086140238804246,0.5339452725839797,0.10647359880461611,0.6091285903456991,0.7962682929208484,0.6890822935366586,0.6672276739088676,0.7126671268039488,0.5971547596596453,-0.027902723964476215,0.32645885716358075,0.7199392777101807,0.6548291725938289,-0.30487842106803176,0.20611688911589707,0.5731057380693853,0.609563693197836,0.288012237079695,0.553135406969539,-0.04454408295569636,0.479769128263662,0.616541941929867,0.6106459149977086,-0.14932017115598717,0.47195639312322024,0.39087013575988466,0.5856238034279341,0.564073479162442,0.23924090347302318,0.5094935106338528,-0.3262796495959356,0.6197826166356927,0.7675147451369725,0.5859230411766322,0.5876215577809762,0.6115130282409822,0.0328995451779416,0.320827501055867,0.5290461022529379,-0.3812346223664385,0.5036409527385315,0.813853312656949,0.40812404816624165,-0.3013119001448941,0.5005161710674514,0.4296111181884467,0.5874549532917297,-0.35345139933787006,0.5999438850669483,0.2597156861908689,0.601782634719413,0.7798031396431607,0.7200755233675951,0.566048883557866,0.25410137866076477,0.7122450865778656,-0.18356731751338096,-0.28565778640217004,0.6083512132216977,0.6365710861452609,-0.3828632780848942,0.5694225068484563,0.6013889730354401,0.5536561314513214,0.6665529091436456,0.743778518867838,0.6297473051725009,0.60419133214538,-0.34477564634503244,0.6494411756176436,0.5782889940459565,0.5985192224021452,0.665262923346212,0.7422992266789163,0.5582639968931998,0.5187645209007617,0.43747810766606826,0.5813967499849666,0.5682222917301706,0.3190078343191523,0.5632624622354144,0.3240541216067356,0.431996087804945,0.46057348181011937,0.7175412069949652,-0.5755425243006477,0.32271253716945963,0.7570046621688413,0.30820875851471924,-0.21737727670149978,-0.5197478881031382,0.4353384822002523,0.3406157684637621,0.7386117340650331,0.2657761376603233,0.2290240110869383,-0.3101327357054529,0.75579652988394,0.8401812497010528,0.22141704024618494,0.4985352163642671,0.612611475341883,0.750844176484495,0.5953518446708645,-0.3478092171838636,-0.3919052636706964,0.755852247056639,0.6756877182579593,0.7556320699004528,0.7354203293586731,0.2634086910738232,-0.07208012102201056,-0.16759239053261102,-0.0745169576442702,-0.37990029566088807,0.5880964898637118,0.3659427402100721,0.4646803635539829,-0.5920863795390366,0.6395428044071222,0.15562524454937784,0.5830051462311997,0.5239068768343292,0.8636373640786614,0.30700322347721876,0.6002718787349564,-0.6943378952982527,0.6386375495050371,0.549864303944567,0.6044115071659747,0.47914575041839796
ABRD,0.5769791945344772,1.0,0.07544568235666983,-0.23739773178700613,-0.026187898587286554,0.5290785421069915,0.5537064278435051,0.752896057303446,0.8377039691710221,0.448014564539448,0.3062931310023475,0.5035849196953741,0.2994690318701167,0.8220861662254297,0.6765767764916744,-0.14834704515391736,0.7740416558668315,0.855510165071493,-0.2809676217552101,0.44267470896900507,-0.19858808243706416,0.649534672027495,0.32489944710027696,0.05664363354941996,0.7723256816614531,0.8442797685989043,0.7069263347035862,0.6985783961567982,0.6626305839686385,0.6121575551245332,0.7755879788226128,0.8713602355402319,0.7765386134172572,0.775718297641618,0.8487928220299698,0.7726489790215062,0.46251107514699297,0.07639718592379033,0.7936113924901778,0.6629102468625944,0.08682943661070451,0.3069990559478148,0.759327446138459,0.7464119014061431,0.36917676149990875,0.6484467161533356,0.2982795709801895,0.5661602492128035,0.6924867925989951,0.6590909999232494,0.19392909026200206,0.6242301360423235,0.587324196706573,0.6890871116194682,0.8143441427632794,0.5466408609789353,0.7923414033341281,0.14470942532547487,0.7009999259181522,0.6672990842753419,0.7728443977232907,0.5289289171829762,0.7432666269498011,0.33090314033705714,0.6498565818071483,0.7321905668201497,0.1176719125723721,0.47041581737510263,0.43906747218989856,0.39270208604731494,0.1515110273129072,0.6950265705360112,0.631713282603298,0.6842514138761602,0.12926098856336923,0.7340073047052015,-0.10298376867852743,0.6829413619759448,0.7572159238971014,0.7132969955774209,0.7140842519394794,0.35852822815532204,0.8260670114877754,0.513568378404673,-0.009509566353925782,0.5891388415663268,0.7496032061688449,0.09294865171523065,0.7209403981455914,0.8209716133572992,0.7868662557036084,0.8365809948594561,0.7570970727500712,0.5884129052519982,0.709325133541312,-0.015449903797926446,0.6725872916327471,0.5678629095356481,0.7177837948794411,0.7810276338766572,0.7378890693168397,0.6339700465796929,0.37685398241497314,0.7385685206932547,0.6998968581424885,0.7170601582834415,0.4647729378494867,0.7464132576519297,0.39965218787936385,0.38437042344491273,0.5962140025921632,0.750880888029051,-0.22650191289153393,0.39995331638615395,0.4327572787856632,0.23142453468204882,-0.07110668564891894,-0.1560551471533661,0.4558539561398666,0.1554455448591023,0.6219316194397281,0.09292750810518734,0.3793875325749753,-0.13836376769607164,0.4456927951953707,0.6559700942023545,0.3737673309098546,0.42918362984369585,0.611463057407438,0.7952087768807645,0.7598812712240882,-0.20910836336074198,0.1109697189382983,0.5317073609912715,0.6949614467308258,0.5513469844563554,0.7976099292179344,0.6208340334530859,0.44054324333479955,0.40848153924867747,0.28504917781359645,0.005295193492456557,0.7623856210953975,0.6899865311724346,0.28765625760753966,-0.11338693020684194,0.7331516222763867,0.16026228317230057,0.7264060997629118,0.7124426897877957,0.682711878240609,0.5879661014955696,0.6331310854999843,-0.3746056124506258,0.5315727927762102,0.23236759966119067,0.6929730271163304,0.32835786285578644
AFKS,-0.31683793714052383,0.07544568235666983,1.0,0.6287020675305289,0.7514828393915508,0.325728283058128,-0.1418309602696479,-0.10170551399139015,-0.26708521127129076,-0.25663753878030465,0.016857487851833226,-0.051217960710742125,0.3289132430585087,-0.1241997538072682,-0.21248313369588542,0.816737943057245,-0.31777574219151966,-0.12996668804271858,0.43044861293988534,-0.12772089280707,0.7134045049930984,-0.12553368246891353,0.30234096979057173,0.7181998678291673,-0.284819351266632,0.0935525373223997,-0.45256387390807656,-0.210008985125591,-0.12258130716038089,0.3320615292189268,-0.1688431332856485,-0.24786803193799048,-0.22157973720406485,-0.1287336604456352,-0.1680048900251798,0.15348091714428747,0.31828157788777944,-0.2502462426419094,-0.23782830341369568,-0.1679484020311676,0.7254647901521948,0.7258314943326027,-0.10462793841964083,-0.18305898396671802,0.3956846198085268,0.18604105105951263,0.6790491615403055,0.13394656073692876,-0.015380425572029656,-0.15531862781079528,0.5161445230869238,0.06621781452685321,0.22961510935506066,-0.09173454868941536,0.12952040855355784,0.5634461800182516,-0.1754358958995646,0.7187242198603263,-0.146958720517944,0.12878085295579583,-0.10967687417685076,0.16484756649623647,-0.14747245819461569,0.8393366346862398,0.14663970955941888,-0.04566468120605819,0.5993924180934259,0.0034474067728425435,-0.09032963876583805,0.0552059085796546,0.6200919762653755,0.2770186045864959,0.34559456239628916,-0.055488328862883324,0.9078975076269531,-0.1476223957025651,0.25235194797115695,-0.10296500512656886,-0.23584894584162136,-0.3027738990056358,-0.14599973489035753,0.6493296862004826,0.05466730506501876,0.5803663889192708,0.7002358974196122,-0.2494816016115585,-0.15694132751651824,0.6540292338634437,-0.06815034905220554,-0.13942630857899538,-0.052839151344112434,-0.07279977287322809,-0.05512223563370963,-0.11029682395011321,-0.11635668930774665,0.7880451893079025,-0.09160777229976393,-0.1996050406523288,-0.12603001593143476,-0.1869606687182783,-0.2713197849206413,0.01588148602588552,-0.03911511264624453,0.058126431800093754,-0.1422537960309985,-0.12151302402815405,0.14209654019564835,0.11073223439773261,0.6555725623001714,0.3260600377248325,0.34255854126062174,-0.18344301347213474,0.8424928833703033,0.5196030619373408,-0.5271494452218952,0.5866839092534621,0.48706825441391005,0.2802493077793382,0.5169912153814696,-0.1190257369637118,-0.21602687236402157,0.5600393564931938,0.2408951366508619,0.7830307935726956,-0.7169972145067112,-0.3603051923382709,0.27573136322210606,0.009266204746998801,-0.19488367431364986,-0.16126607057833595,-0.16472150871485222,0.7154710006947825,0.8911670402131874,-0.23928790266810712,-0.283509801129246,-0.1543390788808167,-0.08922366928395258,0.4408730186753729,0.6318094559556159,0.46994327757119037,0.6456540618315838,0.5854157373767519,-0.024468920590983562,-0.06638663304576232,0.11040933638676134,0.4134859146624369,-0.1694234523507045,0.3818776335637465,-0.17186335694247246,-0.09133128048866078,-0.419205140192347,0.33931832808890267,-0.11932375019053215,-0.12871884434479752,0.080858305124346,-0.4944173954501881,-0.15732895400259675,0.4181297521270123
AFLT,-0.43643962748188747,-0.23739773178700613,0.6287020675305289,1.0,0.3715930270475903,0.0831336791113916,-0.13971166899404347,-0.15862062827022988,-0.41009245999691674,-0.07742395324400961,0.11512972238230075,-0.06583413864514083,0.44491943490718755,-0.24368978496734756,-0.2024848285620564,0.6856869050552552,-0.39856533058876537,-0.11306648015113419,0.21908268961205074,-0.09618505956474922,0.4368927282066961,-0.15165851934621394,-0.17727111750077346,0.7835071791363378,-0.4388092317353557,-0.038669035383650845,-0.5956437952372147,-0.15655236916338983,-0.11158715394216126,0.37025380111376666,-0.13985252632085504,-0.3887738067180058,-0.2452638870013484,-0.16862172532166694,-0.2542701806466842,-0.06134107443153629,0.31588161167052875,0.15167623294202717,-0.2625637249996972,-0.1857847647345153,0.36604896307519114,0.38955322772631246,-0.07330838769457475,-0.19912646550642635,0.4326247818866192,0.1389603490930582,0.6140124025355871,0.19332836518404267,-0.08611232098621888,-0.10247496445220347,0.7925236051335961,0.12004403692504653,0.19791548877893322,-0.053745798089632944,0.0026719995309743335,0.4990008158728987,-0.09257229205711437,0.5662160666557189,-0.15010341834479718,-0.15523030850573422,-0.16866141830004835,0.027143281090299218,-0.18039983875654847,0.44990554861591364,0.2842817176899449,-0.06798276864203719,0.3212198871868429,0.15912437064410284,-0.37949355798988116,0.12751257263547405,0.548610152644993,0.06526815511799279,-0.14161750632544756,-0.03192695474307848,0.709978564080759,-0.15534737383917888,-0.055193490119491144,-0.26063655107018924,-0.3278780796988759,-0.2906291264985978,-0.12741473705036585,0.618494604633657,-0.2573911177612834,0.41869899504835834,0.7427856361996303,-0.09493640191973224,-0.17024189039792817,0.5735371741815193,-0.11386535616088175,-0.1683032123336289,-0.047886396307630204,-0.23187839352937592,-0.28049049163699974,-0.07425749566710318,-0.29501193907185447,0.8203747833814896,-0.056529961202920476,-0.13024559714107603,-0.1506478343315849,-0.2155582651123596,-0.27963097098560696,0.07197885828923477,-0.5748143823497539,-0.009132899251108776,-0.1405089810149443,-0.13563315951239088,0.2927721091815029,-0.3779001441509948,0.35002452623700553,0.3778677261504475,-0.02285873296183497,-0.42498587514096425,0.6109187485973576,0.21998631950482272,-0.7675810329140796,0.13741371372398278,0.7884203878096162,0.7125466863863987,0.3323037484470678,0.09737219927404532,-0.27287582409818856,0.25178301158190675,0.4328775169820353,0.6399182283380295,-0.76794029240536,-0.5155172454770593,-0.20976884507515162,0.1333150153258628,-0.16203392664305882,-0.2784723431971659,-0.17778225188992802,0.5317937193571857,0.688940125589741,-0.259387815056942,-0.3282073719683156,-0.4232237631563806,-0.32361769378760685,0.24363751537026077,0.5036036970032214,0.20546050665555574,0.637717318774432,0.5154882337629628,-0.11029746227334519,0.02241418686391213,-0.2961898476581466,0.5176572389638475,-0.17256598545388316,0.4601123072859514,-0.0805848195964746,-0.07963235458034103,-0.5867810431946696,-0.15498620878345157,-0.0005771379618918026,0.611444303582027,-0.0632215522756965,-0.8032111848214748,-0.15174594478973896,0.27406420470407694
ALRS,-0.07622816377238678,-0.026187898587286554,0.7514828393915508,0.3715930270475903,1.0,0.4049945228300317,-0.2374542715842795,-0.24090298335180205,-0.25323828868444304,-0.4803424289176327,-0.07952446538100738,-0.26848069628501026,0.10949405996516612,-0.21411457743567824,-0.3509463601245583,0.7194715707045721,-0.34088619809061416,-0.1457695606695975,0.848429680270452,-0.2854170612199623,0.8288615202915524,-0.2999944663207249,0.5181437089830765,0.42316622645489443,-0.35171648333373634,0.043789962130158226,-0.34270714699876786,-0.35822941965433575,-0.29995264129025606,0.15985365733193416,-0.33387362792609687,-0.195899119809433,-0.39693113947170416,-0.2733391957696049,-0.25298854105391455,0.20964147659514482,0.1488073335858646,-0.3877521287718515,-0.3329378150843938,-0.31486138847049167,0.7704987609796837,0.813514402943477,-0.2285650001458273,-0.3104277898912866,0.07385971767915621,0.010848091096928435,0.5699099524268845,-0.10182905174852677,-0.1891230986106794,-0.3713990471024957,0.11391569865992274,-0.18120282851303843,-0.0011005960397262161,-0.2648522599076492,-0.044349038210417344,0.35823933052380685,-0.3492280963824571,0.6093974897027478,-0.3629079847940351,0.2846912994934572,-0.23362490876633363,0.4686693138613813,-0.28627024165112197,0.7866573377915778,-0.09826791224668792,-0.25286444653099144,0.5672649715651676,-0.22368612558834183,0.24458830564705647,-0.2585147306403976,0.5537714506022586,0.09020228091809006,0.3571367009050231,-0.24514457598807526,0.6033342652174744,-0.3029046468145875,0.7001189019729743,-0.19745477870255454,-0.31043789975906505,-0.4215556961457272,-0.29733424370079076,0.4729730305589101,0.05768546947904795,0.2801503113975153,0.6168866593549917,-0.4292522163205519,-0.3082523309394391,0.610907504723559,-0.2582206948354503,-0.2913675692517531,-0.25848078321988444,-0.16768430890776112,-0.08661247114337133,-0.3515356560209365,-0.07722946167846269,0.6498594521150025,-0.2854559669751549,-0.41340513031208725,-0.3087217485965702,-0.3353156180055125,-0.3612691799049032,-0.24782648975169666,0.3654239216198357,-0.12349287512659757,-0.30343796828192476,-0.29307573731855685,-0.24001396607765188,0.193022759907148,0.5854987493160153,0.21495770362545086,0.24238557146242212,-0.1395191996754356,0.7608753582519633,0.7756345055945753,-0.251519669289629,0.8152022985615628,0.19991283009923055,0.02119379893569673,0.4773395852374958,-0.4228174273773006,-0.24232671752492713,0.8620357554795033,-0.0867225421945598,0.8853366075182362,-0.5606541023305521,-0.2856332930706227,0.49798364413097806,-0.2680974877588339,-0.42670349427118215,-0.15386794294898196,-0.2786840046357329,0.8539933159618325,0.6943770394628092,-0.30931637678880003,-0.40293546197342284,-0.08589546288643315,-0.04619226513911274,0.4115323990499846,0.46651768700773244,0.18629446260524718,0.25218594017349244,0.5858321519237017,-0.16635035175447266,-0.19995842953616,0.5247270856582309,0.3308374358575156,-0.35693485402390424,0.09931357792242539,-0.4058638099766274,-0.24742509047604097,-0.21487680430656458,0.44042166702664154,-0.33420410170478204,-0.2899006599775,-0.08430854359529778,-0.07811439840673286,-0.33083888426953734,0.5409465736085198
APTK,0.11575175611908099,0.5290785421069915,0.325728283058128,0.0831336791113916,0.4049945228300317,1.0,-0.02932236812396927,0.39770366558608694,0.39014631858722176,-0.2218362866370985,-0.05112525306267686,0.10513844132487495,0.6796315190259529,0.385821927837098,0.243630340297196,0.4755227389586994,0.2475359687692306,0.5520150480109262,0.2598582174869033,-0.11976116549050216,0.46193416063830045,0.3676240087953001,0.7174599733903394,0.4522911635706754,0.4747481688877557,0.674411611156932,0.10693145671608535,0.27214088787446306,0.3081324793820118,0.7684740063327387,0.35606534373978116,0.41213210932796507,0.21225776772909075,0.2719690188698833,0.3398544371996643,0.5949587858523835,0.6610442947754922,-0.5326236058688761,0.3240228578560948,0.1345819300605257,0.644943512945306,0.49383993234163437,0.4778112915325401,0.3453046300854811,0.030812517455256247,0.27593405582729597,0.6766942119353809,0.12009645660901185,0.2856892006060847,0.07298388993057123,0.28281683247073713,0.34927294645139706,0.42868221268719425,0.22255561818611325,0.45024541010814356,0.5273787729490023,0.46230687405042314,0.6125181581902962,0.1914691074258304,0.47756072585385767,0.3858426981114278,0.5951373981830047,0.3420956205485272,0.5609066547677364,0.5379681601277398,0.39855812572380833,0.621524455384443,0.0008029084597431027,0.18730835250455463,-0.10054730028027678,0.6923742293048107,0.36863232621435527,0.5737673304609859,0.2571299496356525,0.4242920636626545,0.31759289958479203,0.10851052609567718,0.24694312986599495,0.10874010549049816,0.10314337643045882,0.3331554465196453,0.23919777479740956,0.48072144936832584,0.715925990122022,0.5533755740474987,0.0064347664971558865,0.2736321484432826,0.7224392682846725,0.3285512715060173,0.37654466282436067,0.37846578054247104,0.41456211206721827,0.3322616983747588,-0.029403313360072274,0.5517123585372363,0.5094791925048371,0.07694369197068786,0.02913015672140939,0.24460668112875458,0.2628046945098549,0.22399771430713344,0.12411662696993013,0.3414188013497021,0.5288375723016224,0.28891176426575776,0.3706724808425342,0.04042478613506552,0.5670565789211407,0.3471171636510418,0.15110718155151331,0.3769301462266744,0.38960154095800437,0.34674788548938934,0.6485189846173891,-0.05186178545089526,0.30926124919886305,-0.00731427063396692,0.2921178001203226,0.3243676716799715,-0.3891927951807588,0.11364765867634216,0.2411646452504587,0.15118429230565217,0.44947861535029243,-0.1474712293558256,0.11160011621481515,0.48584972465165893,-0.17124078656653396,0.013816567718934759,0.39316499385463854,0.39311879453839516,0.4168354864277602,0.5347126827450732,-0.08774142030735968,0.20056863239602613,0.020003086335270273,0.4284495448948702,0.8100663600901183,0.7730270350350646,0.35263201336606953,0.2647752959365829,0.6814498563424609,0.37260217481815067,0.6114240930504605,0.2674706019549953,0.48774381957434276,0.22975163668345744,-0.15551088121277204,0.14770942037637558,0.39097637291304105,0.24811707167666064,0.5700327194551107,0.082749935879442,0.5454858388065863,-0.04731476365835598,0.04959838910387223,0.24828565392157972,0.21529849987912889
ARSA,0.6907044882050424,0.5537064278435051,-0.1418309602696479,-0.13971166899404347,-0.2374542715842795,-0.02932236812396927,1.0,0.8127987708177555,0.7990900881471359,0.900410676282446,0.5886452563414856,0.8220562975862639,-0.08372538477249657,0.8322314281863353,0.8670625070487104,-0.5030292693621149,0.8420239094985429,0.7874319891250434,-0.38693154739862357,0.89885235997094,-0.555473371127955,0.8486398689345367,-0.4050701842286142,-0.2728595447263833,0.5314947136682688,0.5697402438057283,0.7447729781415579,0.84930738629413,0.8324457293418102,0.27893659124752596,0.8111108288027619,0.7344998417550879,0.8350938868397718,0.8547686755848364,0.8024912294724337,0.47247039843385874,-0.2103557640411475,0.8071839495109449,0.8429413563212288,0.9324299012034296,-0.4373444720781046,0.21285217812692722,0.6916829337116668,0.8276953449902177,0.762454923808995,0.8198978808869177,0.11378780228585561,0.8197441546515656,0.8787116182249265,0.9084489142086344,0.3132270328893035,0.7992064812323615,0.7519305909482353,0.9038092913601754,0.7475124462034639,0.4493406917261021,0.5510496329594738,-0.35926832652100504,0.8797749138208595,0.6598841172567818,0.8004673168998042,0.23727486729890948,0.8583149673459066,0.13806271270722845,0.6135838365843186,0.7932246931089902,-0.5768681870760879,0.8551159404733361,0.6265241278561725,0.8313039266013481,-0.35148786964188344,0.7110252049746717,0.47004448434099483,0.8942879367475008,-0.0682392920191859,0.8515308800638787,-0.0820038298610591,0.8586750647573744,0.8661798876238253,0.9057458768535905,0.8300484940532068,0.4842260010892492,0.7184639411010739,0.04836085921213906,-0.19704302961364853,0.8812358623349336,0.8859341294637875,-0.3854425273901624,0.8723827655242921,0.807742914242046,0.8198689395758606,0.8229417830678882,0.8334873112247736,0.8847444399589053,0.6594283449893386,-0.2350965053599841,0.9271498047209552,0.9184772897098943,0.8917188120707031,0.8663034770847273,0.8837502058406717,0.8903565819280246,0.05962999208208321,0.7052861732999048,0.8652024099217897,0.8212893019261935,0.791294394817869,0.45455643620643926,0.5027950155705567,0.7670624308065578,0.6524952374406598,0.7216611801595552,-0.5773833839680875,0.10585004139209195,0.4754385689995676,0.18776854421415576,0.09889261908200495,-0.2790471621872541,0.6124917140591568,0.7596515502524435,0.922851727326931,0.08573550610991687,0.7141974178009137,-0.36463445295736485,0.5757416872401049,0.855983753161186,-0.17832023523628437,0.8696636417813542,0.9256614836475312,0.82350113240869,0.7848390079868197,-0.4782756796020118,-0.24171405330269918,0.9534428685104257,0.8769451129377355,0.6765174046336222,0.7674951300246554,0.31534129459461785,0.006312313074008,0.014001834949662988,0.28038400241193495,-0.5058552996627685,0.8237609213137868,0.724152117936313,0.2164699599921845,-0.6490029132969017,0.8497453062169779,0.4300362854651177,0.8625711651876763,0.81015983077693,0.6588012084484871,-0.04620520428372307,0.8298610456151837,-0.8121443797910394,0.8524306674418859,0.07544494477769889,0.887741922229004,0.40700678939655666
ASSB,0.5648591796971705,0.752896057303446,-0.10170551399139015,-0.15862062827022988,-0.24090298335180205,0.39770366558608694,0.8127987708177555,1.0,0.8512810097242917,0.7430738031035409,0.45036113997011934,0.7669758847617644,0.2989012463494019,0.9535344086891718,0.9351290524282682,-0.3067293576533729,0.9008377173421327,0.9109219143968726,-0.4394048800303294,0.6813925751167881,-0.4070089739106448,0.9303351274007183,-0.06289076024001311,-0.05976240880123837,0.8099016241447892,0.8192920532528235,0.7237008588200742,0.9586624073358878,0.9671621854450765,0.6562131642358733,0.9680101630637659,0.8543200697046485,0.8996975866672119,0.9283556737380029,0.8884134191163888,0.6228166273641732,0.19662874849367062,0.8385716761166503,0.938658043187328,0.9249328723749218,-0.1445735562436195,0.21341284022979937,0.8846553556207345,0.9758810403909551,0.6148115205176963,0.8053915541530379,0.319999393774738,0.7772748925453467,0.918470440911462,0.8694257459663094,0.41020944730833425,0.8693394217973771,0.8401575850055861,0.9480553207173688,0.8192928649134417,0.5747641448898405,0.7972686399756509,-0.1543159718255724,0.9177966769183314,0.6910525012995458,0.9677045392159019,0.36028993656109404,0.9717680671253823,0.20036872300809705,0.8287740898371039,0.9388722343351888,-0.26085808480085126,0.7642108865152037,0.461227405996653,0.6038251481790045,-0.07698710522732352,0.7909762992382132,0.6227531039443809,0.9502343539083479,0.01695405158294099,0.9726854503035093,-0.2511464486276993,0.8253305779181885,0.8310311532966697,0.8967246585579619,0.9802494789094759,0.3907640526424228,0.8160828488126757,0.4395383986275342,-0.05626605646528349,0.8469057512017728,0.9599017910147318,-0.06028692740238281,0.9515278413903572,0.9491225974960977,0.9637373558381946,0.9255271382219968,0.8743354132430124,0.7507212616167004,0.8664040626274141,-0.06858336599724506,0.8472941380964238,0.866575343163183,0.9681912330464288,0.9517599032024848,0.9336443355146239,0.8359957510680304,0.12887112833576408,0.9485294427776934,0.9712149658020943,0.9641549979971468,0.6777043179218822,0.5894879288608337,0.40922037691547214,0.626806598148144,0.5965045972650402,0.7649426022962371,-0.4445310977582585,0.2372790871067699,0.37426261076602696,0.06664037901633675,0.020214628451421343,-0.09661492450373228,0.5338018923226507,0.4634260611258839,0.8415739065648105,-0.04353998358585258,0.6722247707839747,-0.28287543785329533,0.4981498702869021,0.7996983971420888,0.01484617157129806,0.6667760947574424,0.858163732436462,0.9336908023860119,0.9603513812470437,-0.3924483574909356,-0.0719178145393835,0.7699570595887691,0.9253499890827777,0.5682745675120624,0.8939354129782737,0.61378087119329,0.337260671457744,0.2237998913163406,0.2751636366345203,-0.18148125764772005,0.9678871727820578,0.9325530619187655,0.1335882091033072,-0.31948682463675904,0.9286649981053641,0.2975659594634849,0.8984756445678311,0.9812081555790048,0.6993314769223328,0.20028749552280387,0.820081320643191,-0.6721379333249521,0.6849646110981468,0.062390466819780555,0.9672200739270136,0.28436935895682464
BLNG,0.8295128196389421,0.8377039691710221,-0.26708521127129076,-0.41009245999691674,-0.25323828868444304,0.39014631858722176,0.7990900881471359,0.8512810097242917,1.0,0.7381942090013058,0.4840911469913703,0.666491581733639,0.1681294776615894,0.9275763312458385,0.8770103072943726,-0.5095092182895442,0.9364871461619607,0.9006947358618898,-0.38152234597955914,0.7038529355407703,-0.5264751997667745,0.806864901101411,0.09333290403360463,-0.26167486837933235,0.8555182613260854,0.8324711028869596,0.9395263854205621,0.8592471115015679,0.8101120630346501,0.4479722492327687,0.8924139067662616,0.9693469917422992,0.9480716726908127,0.9016317670829467,0.951862128115344,0.7574857385403575,0.21696521119507994,0.4069158017044981,0.9490382634816185,0.8674877288132514,-0.23880993445113005,0.16703884409053568,0.8439978793096223,0.8769569948576144,0.42040407568290905,0.7146188694582141,0.10918302503741736,0.6519278761155861,0.8318042838293512,0.822678594295845,0.08069259340354071,0.7237005049962211,0.6391230552000144,0.8405411497068601,0.8309618812393028,0.4015221827905598,0.8457066594528496,-0.21308017282351005,0.8693877658351932,0.7611244883872198,0.8534634414460298,0.5658126224891336,0.8798163240007393,0.08860009854518905,0.6434441023200806,0.832381201604051,-0.2598170514582358,0.6724971261393551,0.6431554655201188,0.5286207216295589,-0.16642711969276924,0.7091541084090529,0.5952876056448938,0.8282418384535573,-0.20542941735559322,0.8579944069020783,-0.08619818035433509,0.8211819217015135,0.9398726761192977,0.9108681561955487,0.8336434904367601,0.2832681106610381,0.8269848395159237,0.19641546045433564,-0.2575653074704768,0.799839749521172,0.8820719563369096,-0.2186533896514762,0.8432015761359373,0.886880893208056,0.8536357715917446,0.9103908380173898,0.9094179829087694,0.7966613026772271,0.8290547477367317,-0.2697567624602444,0.8350849293469526,0.7947398019457727,0.8545630551821863,0.9165884895438672,0.9349122039748841,0.775329884476866,0.4193543286676425,0.7600820822307539,0.8455929829119531,0.8494537633359834,0.5451694170899744,0.7802882471822773,0.3304372470323227,0.4809137174307348,0.573828400456582,0.9001740512070228,-0.6060611369788854,0.2885744953824333,0.67517402702012,0.13563089457977193,-0.20217147324380413,-0.31903394189277656,0.44468827043649983,0.4063515199565242,0.8608934823419818,0.0165060042744964,0.43972658456857794,-0.40524058868799745,0.7361916029815316,0.8937242149510952,0.20708025859310136,0.6240981988396223,0.8522628798296539,0.9364208762396123,0.8630113446559451,-0.49459431651746855,-0.2658568982772785,0.8250545477830574,0.9017073503499694,0.7280097310698049,0.9078396233954235,0.5039525194061478,0.19921321946731246,0.14263400278516508,0.08627626872165711,-0.28249446930112293,0.8414209672809508,0.7147264448329474,0.3263617513204605,-0.45896435379422973,0.8869260275298494,0.172229451090962,0.8544868685471368,0.8076238105492073,0.8819294354952375,0.4117337434349222,0.7843990662883705,-0.7627742733672797,0.7053604455065716,0.3954204510753681,0.862743041227127,0.3601879271519943
